Period,Org Code,Parent Org,Org name,A&E attendances Type 1,A&E attendances Type 2,A&E attendances Other A&E Department,A&E attendances Booked Appointments Type 1,A&E attendances Booked Appointments Type 2,A&E attendances Booked Appointments Other Department,Attendances over 4hrs Type 1,Attendances over 4hrs Type 2,Attendances over 4hrs Other Department,Attendances over 4hrs Booked Appointments Type 1,Attendances over 4hrs Booked Appointments Type 2,Attendances over 4hrs Booked Appointments Other Department,Patients who have waited 4-12 hs from DTA to admission,Patients who have waited 12+ hrs from DTA to admission,Emergency admissions via A&E - Type 1,Emergency admissions via A&E - Type 2,Emergency admissions via A&E - Other A&E department,Other emergency admissions
MSitAE-OCTOBER-2023,AD913,NHS ENGLAND LONDON,BECKENHAM BEACON UCC,0,0,3766,0,0,225,0,0,45,0,0,0,0,0,0,0,0,0
MSitAE-OCTOBER-2023,NDA57,NHS ENGLAND SOUTH EAST ,HASLEMERE MINOR INJURIES UNIT,0,0,1411,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-OCTOBER-2023,RA2,NHS ENGLAND SOUTH EAST ,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,6523,0,0,598,0,0,2890,0,0,247,0,0,506,7,2263,0,0,1007
MSitAE-OCTOBER-2023,RHW,NHS ENGLAND SOUTH EAST ,ROYAL BERKSHIRE NHS FOUNDATION TRUST,12283,2366,0,484,0,0,5018,15,0,0,0,0,735,0,2689,2,0,911
MSitAE-OCTOBER-2023,RLQ,NHS ENGLAND MIDLANDS ,WYE VALLEY NHS TRUST,5977,0,0,158,0,0,2598,0,0,49,0,0,174,211,1834,0,0,627
MSitAE-OCTOBER-2023,Y03571,NHS ENGLAND MIDLANDS ,CORBY URGENT CARE CENTRE,0,0,8100,0,0,585,0,0,57,0,0,0,0,0,0,0,0,0
MSitAE-OCTOBER-2023,R1F,NHS ENGLAND SOUTH EAST ,ISLE OF WIGHT NHS TRUST,3610,0,2320,27,0,35,1883,0,35,14,0,0,225,274,1140,0,0,259
MSitAE-OCTOBER-2023,REM,NHS ENGLAND NORTH WEST ,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,17519,258,9132,467,0,0,7740,0,943,86,0,0,2024,1066,5380,0,0,2201
MSitAE-OCTOBER-2023,RTE,NHS ENGLAND SOUTH WEST ,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,12913,0,0,202,0,0,5548,0,0,73,0,0,479,907,2769,0,0,1640
MSitAE-OCTOBER-2023,RWW,NHS ENGLAND NORTH WEST ,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,7571,0,3179,179,0,102,3441,0,120,60,0,5,670,786,2540,0,0,218
MSitAE-OCTOBER-2023,RBN,NHS ENGLAND NORTH WEST ,MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,18375,0,7631,360,0,0,7788,0,374,73,0,0,572,344,7526,0,0,601
MSitAE-OCTOBER-2023,RNS,NHS ENGLAND MIDLANDS ,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,9221,645,2071,57,0,14,4566,23,55,27,0,0,271,943,1847,0,0,1333
MSitAE-OCTOBER-2023,RTF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,9804,0,11079,0,0,0,2517,0,6,0,0,0,59,6,5516,0,71,942
MSitAE-OCTOBER-2023,RTH,NHS ENGLAND SOUTH EAST ,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,12275,1809,496,1277,0,107,5630,0,13,475,0,1,929,0,4020,133,19,4276
MSitAE-OCTOBER-2023,C82009,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH MED.CTR,0,0,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-OCTOBER-2023,R1K,NHS ENGLAND LONDON,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,13298,0,13886,0,0,0,7708,0,105,0,0,0,730,339,6552,0,0,991
MSitAE-OCTOBER-2023,RJ1,NHS ENGLAND LONDON,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,10488,802,4100,0,0,1917,5498,0,643,0,0,0,213,25,2173,0,0,204
MSitAE-OCTOBER-2023,RWP,NHS ENGLAND MIDLANDS ,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,12303,0,6046,215,0,0,6792,0,10,93,0,0,921,211,3558,0,0,1206
MSitAE-OCTOBER-2023,RBL,NHS ENGLAND NORTH WEST ,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,8258,0,2836,162,0,164,4284,0,21,52,0,3,652,512,2249,0,0,1594
MSitAE-OCTOBER-2023,RET,NHS ENGLAND NORTH WEST ,THE WALTON CENTRE NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172
MSitAE-OCTOBER-2023,RM3,NHS ENGLAND NORTH WEST ,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,25243,0,7245,0,0,0,12179,0,287,0,0,0,1521,760,6941,0,375,1745
MSitAE-OCTOBER-2023,RMC,NHS ENGLAND NORTH WEST ,BOLTON NHS FOUNDATION TRUST,9974,0,1394,126,0,26,4446,0,366,56,0,7,416,641,2298,0,79,763
MSitAE-OCTOBER-2023,RTR,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,10596,0,4914,0,0,388,5061,0,320,0,0,17,1038,46,2719,0,149,2069
MSitAE-OCTOBER-2023,RX1,NHS ENGLAND MIDLANDS ,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,16472,1923,286,575,0,0,10095,247,30,378,0,0,749,980,4103,0,0,3566
MSitAE-OCTOBER-2023,NLX,NHS ENGLAND SOUTH WEST ,SIRONA CARE & HEALTH,0,0,8365,0,0,217,0,0,401,0,0,54,0,0,0,0,0,0
MSitAE-OCTOBER-2023,RDE,NHS ENGLAND EAST OF ENGLAND ,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,14569,0,11199,301,0,231,7293,0,183,0,0,0,1193,414,4967,0,265,859
MSitAE-OCTOBER-2023,RVR,NHS ENGLAND LONDON,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,12754,284,0,179,1,0,3077,1,0,23,0,0,452,551,2009,10,0,148
MSitAE-OCTOBER-2023,RFS,NHS ENGLAND MIDLANDS ,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,7240,0,1278,248,0,145,2856,0,246,99,0,29,585,31,2578,0,365,616
MSitAE-OCTOBER-2023,G0Q0L,NHS ENGLAND LONDON,BARKING HOSPITAL UTC,0,0,2323,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0
MSitAE-OCTOBER-2023,K6K0R,NHS ENGLAND LONDON,HAROLD WOOD POLYCLINIC UTC,0,0,2484,0,0,0,0,0,226,0,0,0,0,0,0,0,0,0
MSitAE-OCTOBER-2023,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GATESHEAD HEALTH NHS FOUNDATION TRUST,5850,0,3891,37,0,20,2837,0,37,6,0,1,1024,13,1709,0,0,773
MSitAE-OCTOBER-2023,RA9,NHS ENGLAND SOUTH WEST ,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,6185,0,3051,408,0,0,3032,0,27,184,0,0,699,147,1949,0,0,1204
MSitAE-NOVEMBER-2023,RAT,NHS ENGLAND LONDON,NORTH EAST LONDON NHS FOUNDATION TRUST,0,0,1795,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2023,RYY,NHS ENGLAND SOUTH EAST ,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,0,0,9578,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2023,Y02615,NHS ENGLAND MIDLANDS ,SOUTH BIRMINGHAM GP WALK IN CENTRE,0,0,6370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2023,AAH,NHS ENGLAND SOUTH WEST ,TETBURY HOSPITAL TRUST LTD,0,0,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2023,AJN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,WORKINGTON HEALTH LIMITED,0,0,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2023,AQN04,NHS ENGLAND SOUTH EAST ,PHL LYMINGTON UTC,0,0,2356,0,0,5,0,0,16,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2023,NL7,NHS ENGLAND MIDLANDS ,ASSURA VERTIS URGENT CARE CENTRES (BIRMINGHAM),0,0,4161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2023,NQT5F,NHS ENGLAND NORTH WEST ,SKELMERSDALE WALK IN CENTRE,0,0,1875,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2023,NQT5H,NHS ENGLAND SOUTH WEST ,PAULTON MEMORIAL HOSPITAL,0,0,807,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2023,NQTE4,NHS ENGLAND MIDLANDS ,SUMMERFIELD URGENT CARE CENTRE,0,0,3218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2023,RDY,NHS ENGLAND SOUTH WEST ,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
MSitAE-NOVEMBER-2023,RJ8,NHS ENGLAND SOUTH WEST ,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,67
MSitAE-NOVEMBER-2023,RPC,NHS ENGLAND SOUTH EAST ,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,0,0,1494,0,0,0,0,0,10,0,0,0,0,0,0,0,0,501
MSitAE-NOVEMBER-2023,RWY,NHS ENGLAND NORTH EAST AND YORKSHIRE ,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,14428,0,0,0,0,0,4804,0,0,0,0,0,1374,1,2993,0,0,819
MSitAE-NOVEMBER-2023,Y00751,NHS ENGLAND SOUTH EAST ,EAST BERKS PRIMARY CARE OOH(WAM),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2023,Y02532,NHS ENGLAND NORTH WEST ,MIRIAM MINOR EMERGENCY,0,0,1747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2023,ACH01,NHS ENGLAND SOUTH EAST ,WHITSTABLE MEDICAL PRACTICE,0,0,4509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2023,NQT51,NHS ENGLAND SOUTH EAST ,STATION PLAZA HEALTH CENTRE,0,0,1674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2023,RW1,NHS ENGLAND SOUTH EAST ,SOUTHERN HEALTH NHS FOUNDATION TRUST,0,0,2614,0,0,0,0,0,18,0,0,0,0,0,0,0,0,160
MSitAE-NOVEMBER-2023,RW4,NHS ENGLAND NORTH WEST ,MERSEY CARE NHS FOUNDATION TRUST,0,0,11150,0,0,0,0,0,1265,0,0,0,0,0,0,0,0,80
MSitAE-NOVEMBER-2023,Y03218,NHS ENGLAND LONDON,THE PINN UNREGISTERED WIC,0,0,757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2023,RJN,NHS ENGLAND NORTH WEST ,EAST CHESHIRE NHS TRUST,4177,0,0,40,0,7,1996,0,0,0,0,0,288,253,986,0,0,194
MSitAE-NOVEMBER-2023,RXC,NHS ENGLAND SOUTH EAST ,EAST SUSSEX HEALTHCARE NHS TRUST,8874,0,2117,791,0,1149,4048,0,38,0,0,0,284,2,3341,0,0,602
MSitAE-NOVEMBER-2023,8J094,NHS ENGLAND MIDLANDS ,BADGER LTD,0,0,0,0,0,2082,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2023,L83087,NHS ENGLAND SOUTH WEST ,OKEHAMPTON MEDICAL CENTRE,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2023,RAJ,NHS ENGLAND EAST OF ENGLAND ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,31102,0,1509,607,0,15,11094,0,53,146,0,0,3077,14,8287,0,135,1281
MSitAE-NOVEMBER-2023,RJR,NHS ENGLAND NORTH WEST ,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,6288,0,432,0,0,0,3211,0,54,0,0,0,276,616,1621,0,0,1271
MSitAE-NOVEMBER-2023,RLT,NHS ENGLAND MIDLANDS ,GEORGE ELIOT HOSPITAL NHS TRUST,6544,0,1657,0,0,0,2168,0,40,0,0,0,783,43,904,0,0,20
MSitAE-NOVEMBER-2023,RQX,NHS ENGLAND LONDON,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,10152,0,0,27,0,0,1867,0,0,0,0,0,194,23,1784,0,0,296
MSitAE-NOVEMBER-2023,RXF,NHS ENGLAND NORTH EAST AND YORKSHIRE ,MID YORKSHIRE TEACHING NHS TRUST,16566,0,5678,120,0,58,7373,0,349,12,0,0,2278,96,3611,0,134,989
MSitAE-NOVEMBER-2023,RY7,NHS ENGLAND NORTH WEST ,WIRRAL COMMUNITY HEALTH AND CARE NHS FOUNDATION TRUST,0,0,4434,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2023,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,2105,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2023,DD401,NHS ENGLAND SOUTH WEST ,EXMOUTH MINOR INJURY UNIT,0,0,853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2023,Y02147,NHS ENGLAND LONDON,URGENT CARE CENTRE (QMS),0,0,7876,0,0,39,0,0,356,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2023,AD913,NHS ENGLAND LONDON,BECKENHAM BEACON UCC,0,0,3502,0,0,221,0,0,115,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2023,RCU,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,5030,0,532,272,0,32,577,0,0,34,0,0,6,1,1137,0,0,85
MSitAE-NOVEMBER-2023,RJC,NHS ENGLAND MIDLANDS ,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,7726,0,339,16,0,0,2412,0,0,0,0,0,473,4,2366,0,0,739
MSitAE-NOVEMBER-2023,RK9,NHS ENGLAND SOUTH WEST ,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,8648,124,3720,0,0,0,5533,0,390,0,0,0,602,685,2752,0,0,1391
MSitAE-NOVEMBER-2023,RNU,NHS ENGLAND SOUTH EAST ,OXFORD HEALTH NHS FOUNDATION TRUST,0,0,3789,0,0,0,0,0,430,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2023,RXQ,NHS ENGLAND SOUTH EAST ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,9971,1276,3182,0,0,0,4288,0,154,0,0,0,352,322,3914,896,0,1301
MSitAE-NOVEMBER-2023,Y02676,NHS ENGLAND SOUTH EAST ,BRIGHTON STATION HEALTH CENTRE,0,0,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2023,AXG,NHS ENGLAND SOUTH WEST ,WILTSHIRE HEALTH & CARE,0,0,2012,0,0,67,0,0,23,0,0,2,0,0,0,0,0,0
MSitAE-NOVEMBER-2023,C82038,NHS ENGLAND MIDLANDS ,LATHAM HOUSE MEDICAL PRACTICE,0,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2023,NR3,NHS ENGLAND MIDLANDS ,NOTTINGHAM CITYCARE PARTNERSHIP,0,0,5085,0,0,268,0,0,1288,0,0,2,0,0,0,0,0,0
MSitAE-NOVEMBER-2023,RBQ,NHS ENGLAND NORTH WEST ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166
MSitAE-NOVEMBER-2023,RGN,NHS ENGLAND EAST OF ENGLAND ,NORTH WEST ANGLIA NHS FOUNDATION TRUST,12899,0,4390,64,0,388,7091,0,735,29,0,42,450,864,3019,0,101,1403
MSitAE-NOVEMBER-2023,RGR,NHS ENGLAND EAST OF ENGLAND ,WEST SUFFOLK NHS FOUNDATION TRUST,6786,0,672,66,0,0,2922,0,0,0,0,0,507,371,1825,0,0,655
MSitAE-NOVEMBER-2023,RL1,NHS ENGLAND MIDLANDS ,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
MSitAE-NOVEMBER-2023,RLQ,NHS ENGLAND MIDLANDS ,WYE VALLEY NHS TRUST,5609,0,0,162,0,0,2493,0,0,51,0,0,401,249,1825,0,0,710
MSitAE-NOVEMBER-2023,RTP,NHS ENGLAND SOUTH EAST ,SURREY AND SUSSEX HEALTHCARE NHS TRUST,10240,0,0,0,0,0,3812,0,0,0,0,0,805,326,3227,0,0,994
MSitAE-NOVEMBER-2023,RV9,NHS ENGLAND NORTH EAST AND YORKSHIRE ,HUMBER TEACHING NHS FOUNDATION TRUST,0,0,923,0,0,29,0,0,6,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2023,RWP,NHS ENGLAND MIDLANDS ,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,12074,0,5140,189,0,0,6451,0,15,71,0,0,1086,203,3439,0,0,1352
MSitAE-NOVEMBER-2023,RXG,NHS ENGLAND NORTH EAST AND YORKSHIRE ,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124
MSitAE-NOVEMBER-2023,RXL,NHS ENGLAND NORTH WEST ,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,7984,0,9782,248,0,171,3726,0,38,68,0,0,543,434,2466,0,0,1624
MSitAE-NOVEMBER-2023,RY8,NHS ENGLAND MIDLANDS ,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,0,0,5756,0,0,1757,0,0,0,0,0,1,0,0,0,0,0,0
MSitAE-NOVEMBER-2023,RYF,NHS ENGLAND SOUTH WEST ,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,0,0,1450,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2023,Y02428,NHS ENGLAND EAST OF ENGLAND ,PUTNOE WALK IN CENTRE,0,0,2634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2023,ARN03,NHS ENGLAND NORTH EAST AND YORKSHIRE ,LOCAL CARE DIRECT,0,0,2136,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2023,DT301,NHS ENGLAND EAST OF ENGLAND ,HERTS URGENT CARE (ASCOTS LANE),0,0,2198,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2023,NDA57,NHS ENGLAND SOUTH EAST ,HASLEMERE MINOR INJURIES UNIT,0,0,1273,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2023,NDJ,NHS ENGLAND SOUTH EAST ,FIRST COMMUNITY HEALTH AND CARE CIC,0,0,1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2023,NNF09,NHS ENGLAND NORTH EAST AND YORKSHIRE ,BRANSHOLME HEALTH CENTRE,0,0,3786,0,0,0,0,0,689,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2023,NNF76,NHS ENGLAND NORTH EAST AND YORKSHIRE ,THE WILBERFORCE HEALTH CENTRE,0,0,2973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2023,NNF94,NHS ENGLAND NORTH EAST AND YORKSHIRE ,EAST RIDING COMMUNITY HOSPITAL,0,0,2421,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2023,NNFA7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GOOLE & DISTRICT HOSPITAL,0,0,1388,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2023,NNJ07,NHS ENGLAND MIDLANDS ,LOUGHBOROUGH URGENT CARE CENTRE,0,0,5299,0,0,782,0,0,7,0,0,1,0,0,0,0,0,0
MSitAE-NOVEMBER-2023,NNJ0H,NHS ENGLAND MIDLANDS ,LLR EA - THE MERLYN VAZ HEALTH & SOCIAL CARE CENTRE,0,0,224,0,0,1755,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2023,NNJ12,NHS ENGLAND MIDLANDS ,MARKET HARBOROUGH,0,0,91,0,0,327,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2023,NNJ13,NHS ENGLAND MIDLANDS ,MELTON MOWBRAY,0,0,58,0,0,344,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2023,NNJ14,NHS ENGLAND MIDLANDS ,OADBY,0,0,875,0,0,1595,0,0,0,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2023,NNJ15,NHS ENGLAND MIDLANDS ,OAKHAM,0,0,66,0,0,321,0,0,0,0,0,1,0,0,0,0,0,0
MSitAE-NOVEMBER-2023,NTP11,NHS ENGLAND SOUTH EAST ,PRACTICE PLUS GROUP HOSPITAL - SOUTHAMPTON,0,0,5008,0,0,0,0,0,499,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2023,NTPAD,NHS ENGLAND SOUTH EAST ,PRACTICE PLUS GROUP SURGICAL CENTRE - ST MARYS PORTSMOUTH,0,0,5000,0,0,300,0,0,180,0,0,7,0,0,0,0,0,0
MSitAE-NOVEMBER-2023,RA2,NHS ENGLAND SOUTH EAST ,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,6500,0,0,571,0,0,3039,0,0,224,0,0,582,44,2169,0,0,1059
MSitAE-NOVEMBER-2023,RBD,NHS ENGLAND SOUTH WEST ,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,4052,0,0,324,0,3284,1440,0,0,67,0,4,207,56,1732,0,0,583
MSitAE-NOVEMBER-2023,RCB,NHS ENGLAND NORTH EAST AND YORKSHIRE ,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,10087,374,8103,0,0,750,5845,0,310,0,0,3,881,882,4383,0,0,1582
MSitAE-NOVEMBER-2023,RD1,NHS ENGLAND SOUTH WEST ,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,8275,0,0,0,0,0,3152,0,0,0,0,0,683,11,2529,0,4,1607
MSitAE-NOVEMBER-2023,RDU,NHS ENGLAND SOUTH EAST ,FRIMLEY HEALTH NHS FOUNDATION TRUST,22419,0,0,0,0,0,9301,0,0,0,0,0,2347,11,6405,0,0,299
MSitAE-NOVEMBER-2023,REF,NHS ENGLAND SOUTH WEST ,ROYAL CORNWALL HOSPITALS NHS TRUST,5708,0,10246,0,0,0,3153,0,491,0,0,0,412,730,2003,0,54,1173
MSitAE-NOVEMBER-2023,REM,NHS ENGLAND NORTH WEST ,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,16733,226,7769,476,0,0,7769,0,1180,75,0,0,2040,1325,4938,0,0,2242
MSitAE-NOVEMBER-2023,REP,NHS ENGLAND NORTH WEST ,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,0,1253,0,0,143,0,0,147,0,0,0,0,0,0,0,87,0,27
MSitAE-NOVEMBER-2023,RGT,NHS ENGLAND EAST OF ENGLAND ,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10314,0,5239,674,0,344,5858,0,132,344,0,38,849,343,2209,0,17,353
MSitAE-NOVEMBER-2023,RH8,NHS ENGLAND SOUTH WEST ,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,11391,0,3213,1004,0,59,5162,0,56,437,0,6,773,46,3810,0,0,2144
MSitAE-NOVEMBER-2023,RJ7,NHS ENGLAND LONDON,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,8839,0,2767,856,0,0,3612,0,0,178,0,0,533,653,2441,0,0,928
MSitAE-NOVEMBER-2023,RJE,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,12846,422,7286,554,0,284,7023,0,261,265,0,5,556,1181,5706,0,0,3046
MSitAE-NOVEMBER-2023,RL4,NHS ENGLAND MIDLANDS ,THE ROYAL WOLVERHAMPTON NHS TRUST,12851,0,6686,0,0,859,4262,0,366,0,0,0,1059,395,5820,0,0,880
MSitAE-NOVEMBER-2023,RNN,NHS ENGLAND NORTH EAST AND YORKSHIRE ,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,8486,0,1519,324,0,41,3817,0,1,78,0,1,667,568,2252,0,0,838
MSitAE-NOVEMBER-2023,RP5,NHS ENGLAND NORTH EAST AND YORKSHIRE ,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,12883,0,3399,0,0,0,5498,0,4,0,0,0,1122,205,3477,0,429,1279
MSitAE-NOVEMBER-2023,RR7,NHS ENGLAND NORTH EAST AND YORKSHIRE ,GATESHEAD HEALTH NHS FOUNDATION TRUST,5770,0,3426,30,0,37,2671,0,45,12,0,0,910,0,1666,0,0,707
MSitAE-NOVEMBER-2023,RRK,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,32528,0,1253,78,0,205,15329,0,20,35,0,0,2807,2089,10610,0,0,5796
MSitAE-NOVEMBER-2023,RTG,NHS ENGLAND MIDLANDS ,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,20040,0,9435,236,0,67,9484,0,42,108,0,4,1093,538,4091,0,14,2355
MSitAE-NOVEMBER-2023,RY4,NHS ENGLAND EAST OF ENGLAND ,HERTFORDSHIRE COMMUNITY NHS TRUST,0,0,978,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2023,C83023,NHS ENGLAND MIDLANDS ,SLEAFORD MEDICAL GROUP,0,0,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
MSitAE-NOVEMBER-2023,NTV0B,NHS ENGLAND SOUTH EAST ,ASHFORD WALK-IN-CENTRE,0,0,2507,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2023,NTV0W,NHS ENGLAND SOUTH EAST ,WOKING WALK IN CENTRE,0,0,2464,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0
MSitAE-NOVEMBER-2023,NV693,NHS ENGLAND NORTH WEST ,ROSSENDALE MIU & OOH,0,0,902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
